id,key,value,type
1980996064,power,Tower,regular
1980996064,source,Bing,regular
1980996082,power,Tower,regular
1980996082,source,Bing,regular
1982644286,amenity,Place_Of_Worship,regular
1982644286,denomination,Sunni,regular
1982644286,name,H.Mustafa Beşikçioğlu Camii,regular
1982644286,religion,Muslim,regular
1982644286,wheelchair,Limited,regular
1982847707,power,Tower,regular
1982847707,source,Bing,regular
1982847708,power,Tower,regular
1982847708,source,Bing,regular
1982847711,power,Tower,regular
1982847711,source,Bing,regular
1982847712,power,Tower,regular
1982847712,source,Bing,regular
1982847713,power,Tower,regular
1982847713,source,Bing,regular
1982847714,power,Tower,regular
1982847714,source,Bing,regular
1982847715,power,Tower,regular
1982847715,source,Bing,regular
1982847716,power,Tower,regular
1982847716,source,Bing,regular
1982847717,power,Tower,regular
1982847717,source,Bing,regular
1982847718,power,Tower,regular
1982847718,source,Bing,regular
1982847719,power,Tower,regular
1982847719,source,Bing,regular
1982847720,power,Tower,regular
1982847720,source,Bing,regular
1982847721,power,Tower,regular
1982847721,source,Bing,regular
1982847722,power,Tower,regular
1982847722,source,Bing,regular
1982847723,power,Tower,regular
1982847723,source,Bing,regular
1982847724,power,Tower,regular
1982847724,source,Bing,regular
1982847725,power,Tower,regular
1982847725,source,Bing,regular
1982847726,power,Tower,regular
1982847726,source,Bing,regular
1982847727,power,Tower,regular
1982847727,source,Bing,regular
1982847728,power,Tower,regular
1982847728,source,Bing,regular
1982847729,power,Tower,regular
1982847729,source,Bing,regular
1983372996,power,Tower,regular
1983372996,source,Bing,regular
1983372997,power,Tower,regular
1983372997,source,Bing,regular
1984982573,railway,Level_Crossing,regular
1984982578,railway,Level_Crossing,regular
1984982580,railway,Level_Crossing,regular
1984982583,railway,Level_Crossing,regular
1984982585,railway,Level_Crossing,regular
1999938635,name,Pazaryeri,regular
1999938635,highway,Bus_Stop,regular
1999938636,name,Suphi Kula Parkı,regular
1999938636,highway,Bus_Stop,regular
2011300997,name,Evka-4 Muhtarlığı,regular
2011300997,highway,Bus_Stop,regular
2014256849,power,Tower,regular
2014256849,source,Bing,regular
2014256858,power,Tower,regular
2014256858,source,Bing,regular
2018726526,amenity,Parking,regular
2018794476,name,Küçük Park Taxi,regular
2018794476,amenity,Taxi,regular
2018847893,name,Ali Suavi İlköğretim,regular
2018847893,amenity,School,regular
2018918508,name,Kars Halil Atilla İlköğretim,regular
2018918508,amenity,School,regular
2022731326,name,Halilrıfatpaşa,regular
2022731326,amenity,Bus_Station,regular
2022731370,name,Güngör,regular
2022731370,highway,Bus_Stop,regular
2022731370,local_ref,95,regular
2025118201,name,Slovakya Konsolosluğu,regular
2025118201,highway,Bus_Stop,regular
2025118209,name,Slovakya Konsolosluğu,regular
2025118209,highway,Bus_Stop,regular
2025118220,name,Salhane İş Merkezi,regular
2025118220,amenity,Bus_Station,regular
2025186583,railway,Buffer_Stop,regular
2025186591,railway,Buffer_Stop,regular
2025186599,railway,Buffer_Stop,regular
2025186602,railway,Buffer_Stop,regular
2025186685,railway,Buffer_Stop,regular
2025186823,railway,Buffer_Stop,regular
2025186827,railway,Level_Crossing,regular
2025186829,railway,Level_Crossing,regular
2026317903,name,Ege Üniversitesi,regular
2026317903,railway,Station,regular
2026793864,power,Tower,regular
2026793864,source,Bing,regular
2026793865,power,Tower,regular
2026793865,source,Bing,regular
2026793866,power,Tower,regular
2026793866,source,Bing,regular
2026793867,power,Tower,regular
2026793867,source,Bing,regular
2026793868,power,Tower,regular
2026793868,source,Bing,regular
2026793869,power,Tower,regular
2026793869,source,Bing,regular
2026793870,power,Tower,regular
2026793870,source,Bing,regular
2026793871,power,Tower,regular
2026793871,source,Bing,regular
2026793872,power,Tower,regular
2026793872,source,Bing,regular
2026793873,power,Tower,regular
2026793873,source,Bing,regular
2026793874,power,Tower,regular
2026793874,source,Bing,regular
2026793875,power,Tower,regular
2026793875,source,Bing,regular
2026793876,power,Tower,regular
2026793876,source,Bing,regular
2026793877,power,Tower,regular
2026793877,source,Bing,regular
2026793878,power,Tower,regular
2026793878,source,Bing,regular
2026793879,power,Tower,regular
2026793879,source,Bing,regular
2026793880,power,Tower,regular
2026793880,source,Bing,regular
2026793881,power,Tower,regular
2026793881,source,Bing,regular
2026793882,power,Tower,regular
2026793882,source,Bing,regular
2026793883,power,Tower,regular
2026793883,source,Bing,regular
2026793884,power,Tower,regular
2026793884,source,Bing,regular
2026793885,power,Tower,regular
2026793885,source,Bing,regular
2026793886,power,Tower,regular
2026793886,source,Bing,regular
2026793887,power,Tower,regular
2026793887,source,Bing,regular
2026793888,power,Tower,regular
2026793888,source,Bing,regular
2026793889,power,Tower,regular
2026793889,source,Bing,regular
2026793890,power,Tower,regular
2026793890,source,Bing,regular
2026793891,power,Tower,regular
2026793891,source,Bing,regular
2026793892,power,Tower,regular
2026793892,source,Bing,regular
2026793893,power,Tower,regular
2026793893,source,Bing,regular
2026793894,power,Tower,regular
2026793894,source,Bing,regular
2026793895,power,Tower,regular
2026793895,source,Bing,regular
2026793896,power,Tower,regular
2026793896,source,Bing,regular
2026793897,power,Tower,regular
2026793897,source,Bing,regular
2026793898,power,Tower,regular
2026793898,source,Bing,regular
2026793899,power,Tower,regular
2026793899,source,Bing,regular
2026793900,power,Tower,regular
2026793900,source,Bing,regular
2026793901,power,Tower,regular
2026793901,source,Bing,regular
2026838650,power,Tower,regular
2026838650,source,Bing,regular
2026838653,power,Tower,regular
2026838653,source,Bing,regular
2026838658,power,Tower,regular
2026838658,source,Bing,regular
2036247777,name,Asansör,regular
2036247777,highway,Bus_Stop,regular
2054624655,power,Substation,regular
2054624661,leisure,Playground,regular
2054626987,name,Bim,regular
2054626987,shop,Supermarket,regular
2054626987,designation,BİM,regular
2054666043,name,Egeli Eczanesi,regular
2054666043,amenity,Pharmacy,regular
2054666044,name,Fırın,regular
2054666044,shop,Bakery,regular
2054666046,amenity,Pub,regular
2054666047,name,İş Bank,regular
2054666047,amenity,Atm,regular
2054666047,operator,İş Bank,regular
2054666048,amenity,Cafe,regular
2054666050,name,Turan Çakın İlköğretim Okulu,regular
2054666050,amenity,School,regular
2054666051,name,PTT Egekent,regular
2054666051,amenity,Post_Office,regular
2054666052,name,Migros Egekent,regular
2054666052,shop,Supermarket,regular
2054666052,designation,Tansaş,regular
2067154391,railway,Buffer_Stop,regular
2067210100,railway,Buffer_Stop,regular
2067210112,railway,Buffer_Stop,regular
2067210115,railway,Buffer_Stop,regular
2067210117,railway,Buffer_Stop,regular
2067210120,railway,Buffer_Stop,regular
2067210122,railway,Buffer_Stop,regular
2067210125,railway,Buffer_Stop,regular
2067210128,railway,Buffer_Stop,regular
2067210130,railway,Buffer_Stop,regular
2067210132,railway,Buffer_Stop,regular
2067210156,railway,Level_Crossing,regular
2067210165,railway,Level_Crossing,regular
2067210169,railway,Level_Crossing,regular
2067210178,railway,Level_Crossing,regular
2067210180,railway,Level_Crossing,regular
2068914352,highway,Bus_Stop,regular
2068914352,local_ref,Yüksek Vadi Evleri,regular
2068914362,name,Evka-2,regular
2068914362,amenity,Bus_Station,regular
2068914365,name,Evka-6,regular
2068914365,amenity,Bus_Station,regular
2069872457,ele,120,regular
2069872457,name,Adnan Menderes Airport,regular
2069872457,fixme,Position,regular
2069872457,source,Dmi.Gov.Tr,regular
2069872457,wmo,17219,ref
2069872457,int_name,Adnan Menderes Havalimani,regular
2069872457,man_made,Monitoring_Station,regular
2069872457,icao,LTBJ,ref
2069872457,barometer,Yes,weather
2069872457,wind_vane,Yes,weather
2069872457,weather,Yes,monitoring
2069872457,anemometer,Yes,weather
2069872457,hygrometer,Yes,weather
2069872457,thermometer,Yes,weather
2071263592,ele,5,regular
2071263592,name,Çiğli Airport,regular
2071263592,note,OMGİ - Sinoptik - Metar,regular
2071263592,fixme,Position,regular
2071263592,wmo,17218,ref
2071263592,int_name,Cigli Havalimani,regular
2071263592,man_made,Monitoring_Station,regular
2071263592,operator,DMİ,regular
2071263592,icao,LTBL,ref
2071263592,barometer,Yes,weather
2071263592,wind_vane,Yes,weather
2071263592,weather,Yes,monitoring
2071263592,anemometer,Yes,weather
2071263592,hygrometer,Yes,weather
2071263592,thermometer,Yes,weather
2071263597,ele,29,regular
2071263597,name,Izmir Bölge,regular
2071263597,note,OMGİ - Sinoptik - Günlük Klima - Ravinsonde,regular
2071263597,wmo,17220,ref
2071263597,int_name,Izmir Bolge,regular
2071263597,man_made,Monitoring_Station,regular
2071263597,operator,DMİ,regular
2071263597,position,Bing,source
2071263597,barometer,Yes,weather
2071263597,wind_vane,Yes,weather
2071263597,weather,Yes,monitoring
2071263597,anemometer,Yes,weather
2071263597,hygrometer,Yes,weather
2071263597,thermometer,Yes,weather
2100368283,name,Düğüm,regular
2100368283,highway,Bus_Stop,regular
2100368287,name,Şerbetçi,regular
2100368287,highway,Bus_Stop,regular
2100368292,name,Neyhan,regular
2100368292,highway,Bus_Stop,regular
2100368333,name,Katip Çelebi Üniversitesi,regular
2100368333,amenity,Bus_Station,regular
2100368333,building,Roof,regular
2100368363,name,Ege Sanayi,regular
2100368363,highway,Bus_Stop,regular
2100375756,name,2.Ana Jet Üssü,regular
2100375756,highway,Bus_Stop,regular
2105455951,name,Sirinyer,regular
2105455951,amenity,Bus_Station,regular
2105494925,barrier,Border_Control,regular
2105494942,radius,5,regular
2105494942,highway,Turning_Circle,regular
2106761876,name,Evka 4 Anaokulu,regular
2106761876,highway,Bus_Stop,regular
2106761963,name,Teksif Sitesi,regular
2106761963,highway,Bus_Stop,regular
2112771925,name,Sosyal Konutlar,regular
2112771925,amenity,Bus_Station,regular
2113437860,name,Uzundere,regular
2113437860,amenity,Bus_Station,regular
2113451755,name,Yüzbaşı Şerafettin Neighborhood Son Durağı,regular
2113451755,highway,Bus_Stop,regular
2115814672,name,Fahrettin Altay,regular
2115814672,railway,Station,regular
2115814692,name,Hatay,regular
2115814692,source,Survey,regular
2115814692,railway,Station,regular
2115814723,name,İzmirspor,regular
2115814723,source,Survey,regular
2115814723,railway,Station,regular
2115814729,name,Poligon,regular
2115814729,railway,Station,regular
2117788952,name,Asansör,regular
2117788952,bicycle,No,regular
2117788952,historic,Monument,regular
2132572337,name,İZYUVA,regular
2132572337,highway,Bus_Stop,regular
2135376266,ref,K5,regular
2135376266,name,Buca,regular
2135376266,highway,Motorway_Junction,regular
2159692570,name,Onur Neighborhood,regular
2159692570,amenity,Bus_Station,regular
2161324590,name,Bahriye Üçok,regular
2161324590,highway,Bus_Stop,regular
2161324594,name,Remzi Bey,regular
2161324594,highway,Bus_Stop,regular
2161324596,name,Remzi Bey,regular
2161324596,highway,Bus_Stop,regular
2161552685,name,Beşyol,regular
2161552685,amenity,Bus_Station,regular
2161552839,amenity,Bus_Station,regular
2188074928,name,Özel ÜNTAŞ Çamlık Anaokulu,regular
2188074928,amenity,Kindergarten,regular
2189345256,name,Ege Üniversitesi Tıp Fakültesi Anaokulu,regular
2189345256,amenity,Kindergarten,regular
2190596092,name,Hürriyet Taksi,regular
2190596092,amenity,Taxi,regular
2190596108,name,Shell İzmirspor,regular
2190596108,amenity,Fuel,regular
2190596156,name,Bahçelievler,regular
2190596156,highway,Bus_Stop,regular
2190596167,highway,Traffic_Signals,regular
2190596190,highway,Traffic_Signals,regular
2190605296,highway,Bus_Stop,regular
2190605296,local_ref,İzmirspor,regular
2192839726,amenity,Bus_Station,regular
2192880868,highway,Bus_Stop,regular
2192880868,shelter,Yes,regular
2192880905,highway,Bus_Stop,regular
2192881075,highway,Bus_Stop,regular
2192881085,name,Mimar Sinan,regular
2192881085,highway,Bus_Stop,regular
2192881085,shelter,Yes,regular
2192881105,highway,Bus_Stop,regular
2192881105,shelter,Yes,regular
2192881107,highway,Bus_Stop,regular
2199952417,name,Buca Stadı,regular
2199952417,highway,Bus_Stop,regular
2199952551,name,Olduruk,regular
2199952551,highway,Bus_Stop,regular
2202909707,name,4206 Street,regular
2203552751,name,Dokuz Eylül Üniversitesi Girişi,regular
2203552751,highway,Bus_Stop,regular
2203560852,highway,Bus_Stop,regular
2203560854,highway,Bus_Stop,regular
2203560855,highway,Bus_Stop,regular
2203560859,highway,Bus_Stop,regular
2203560861,highway,Bus_Stop,regular
2203560865,highway,Bus_Stop,regular
2203560867,highway,Bus_Stop,regular
2204239984,leisure,Park,regular
2205769076,name,Gürmar,regular
2205769076,shop,Supermarket,regular
2205776267,name,Bike Service,regular
2205776267,shop,Bicycle,regular
2205781412,name,Karbis Rent A Bike,regular
2205781412,amenity,Bicycle_Rental,regular
2205785264,name,Seda Bisiklet,regular
2205785264,shop,Bicycle,regular
2212959000,barrier,Lift_Gate,regular
2214481370,noexit,Yes,regular
2229539964,traffic_calming,Rumble_Strip,regular
2246919573,name,Priam Brilliant Design,regular
2246919573,shop,Jewelry,regular
2246919573,website,Www.Priam.Com.Tr,regular
2246919573,street,1388 Street,addr
2246919573,designation,Fz Kuyumculuk,regular
2246919573,postcode,35220,addr
2246919573,housename,Inci Ap,addr
2246919573,housenumber,9,addr
2252459656,barrier,Gate,regular
2262036532,name,Ohannes Burger,regular
2262036532,amenity,Fast_Food,regular
2270493788,highway,Traffic_Signals,regular
2270493788,traffic_signals,Signal,regular
2270493797,highway,Traffic_Signals,regular
2270493797,traffic_signals,Signal,regular
2270493801,highway,Traffic_Signals,regular
2270493801,traffic_signals,Signal,regular
2274819460,name,Siesta Konutları Yolu,regular
2274819460,highway,Bus_Stop,regular
2274819474,name,Örnekköy,regular
2274819474,amenity,Bus_Station,regular
2274819491,name,Siesta Konutları,regular
2274819491,highway,Bus_Stop,regular
2274819512,name,Cumhuriyet Neighborhood,regular
2274819512,amenity,Bus_Station,regular
2284204901,name,Ege Üniversitesi 2 No'Lu Yemekhane,regular
2284204901,amenity,Restaurant,regular
2284489889,name,Tepe Fırını,regular
2284489889,shop,Bakery,regular
2284489889,street,Ekrem Akurgal Street,addr
2284489890,shop,Bakery,regular
2284490776,name,Dede Fırını,regular
2284490776,shop,Bakery,regular
2284490777,name,Abim Ekmek,regular
2284490777,shop,Bakery,regular
2284492605,highway,Services,regular
2286684009,name,PTT Narlıdere,regular
2286684009,amenity,Post_Office,regular
2301660402,highway,Turning_Circle,regular
2308308427,highway,Turning_Circle,regular
2309966787,name,Izmir Kız Lisesi,regular
2309966787,amenity,School,regular
2309967347,name,Karataş Lisesi,regular
2309967347,amenity,School,regular
2309967600,name,"Mithatpaşa ATL,TL Ve Endüstri Meslek Lisesi",regular
2309967600,amenity,School,regular
2309968193,name,Kumrucu Musti,regular
2309968193,amenity,Fast_Food,regular
2309968193,cuisine,Sandwich,regular
2309968862,name,Migros,regular
2309968862,shop,Supermarket,regular
2309968862,en,.Igros,name
2313712453,railway,Level_Crossing,regular
2313712631,highway,Turning_Circle,regular
2314093479,source,PGS,regular
2314093479,amenity,Ferry_Terminal,regular
2321962064,highway,Turning_Circle,regular
2322744373,en,Former USAF Jupiter Training Pad,name
2322744373,historic,Military,regular
2331569926,barrier,Fence,regular
2331569936,highway,Motorway_Junction,regular
2335300737,highway,Turning_Circle,regular
2336914468,name,İhtiyari,regular
2336914468,highway,Bus_Stop,regular
2336923569,name,Pehlivanoğlu,regular
2336923569,shop,Supermarket,regular
2336923574,name,Fırıncım,regular
2336923574,shop,Bakery,regular
2336923907,name,Bim,regular
2336923907,shop,Supermarket,regular
